"subst_id","lon","lat","point","polygon","voltage","power_type","substation","osm_id","osm_www","frequency","subst_name","ref","operator","dbahn","status","otg_id"
"2216","6.78781322561075","51.5334909457674","0101000020E6100000EF6A9D82B8261B4038646A6E49C44940","0103000020E6100000010000000800000022E18F2893251B4096BC08CC41C44940BBB55835A6261B40C61EBF5158C4494064C2249158271B40A4AE48115CC449405C5D042AB9271B40BD7008DE4EC449405D259095D1271B4099365D984BC449402F5749DFC8261B4041456AB33DC4494039BC76B461261B406D0202F634C4494022E18F2893251B4096BC08CC41C44940","110000","substation","transmission","w104110367","http://www.osm.org/way/104110367","50","Station Wehofen","NA","RWE;EVO","no","1","26123"
"2217","6.98469850422574","51.5535997692508","0101000020E6100000584700CE54F01B40B200745BDCC64940","0103000020E6100000010000000B00000035C4518C83EF1B40138E862AE3C64940BA0BEE29B3EF1B4069C8919BE5C649405252EC51F0EF1B40DB0AA5C1E7C64940FDA26FC83CF01B40F3379BCBE9C64940856F1A558EF01B40026A01B4EAC649402473C24AC1F01B4054416E88EAC64940CA4940BAFAF01B40A349E28BE9C64940891F546C27F11B40822D755ED3C649401526DA5BAEF01B4092577FF3D0C64940EFDCC8DEB3EF1B408F8A6016CDC6494035C4518C83EF1B40138E862AE3C64940","110000","substation","NA","w104112267","http://www.osm.org/way/104112267","NA","NA","NA","RWE","no","2","26124"
"2218","6.84241832411641","51.5483948797524","0101000020E61000003E86BEE8A25E1B404AEAACCD31C64940","0103000020E61000000100000006000000D0274E7AA25D1B40C01B7F6736C649403D92A92BAF5D1B40666436D436C64940765F1EB4DF5E1B40490D447C42C649402EFC5CE9945F1B4012CE15FA30C64940EE9273278E5E1B400F2E1DE61EC64940D0274E7AA25D1B40C01B7F6736C64940","110000","station","NA","w104125454","http://www.osm.org/way/104125454","NA","Station Flachsdick","NA","RWE;EVO","no","2","26125"
"224","11.1169127781915","50.3113506404584","0101000020E610000050A2DDFDDB3B2640BE2D7956DA274940","0103000020E61000000100000005000000A8D46AB1633B2640209C2679DA274940873D2161223C264046E00C8FE9274940CD8749CB503C2640CD9F4069D9274940D66D9D19973B264060027583CB274940A8D46AB1633B2640209C2679DA274940","110000","substation","distribution","w104238205","http://www.osm.org/way/104238205","50","Umspannwerk Neustadt bei Coburg","NA","NA","no","1","26126"
"225","11.3551237390853","50.2671875891996","0101000020E610000013CF5AC7D2B5264039C1F23333224940","0103000020E610000001000000050000008364E45747B52640241A9CEF3A224940C5440B6D9DB5264043A3FCCF48224940084554C25BB626409C3630922B224940FFCB47330DB62640C0024C541D2249408364E45747B52640241A9CEF3A224940","110000;20000","substation","distribution","w104249284","http://www.osm.org/way/104249284","50","Umspannwerk Friesen","NA","NA","no","1","26127"
"361","9.89848200753064","49.8047928579322","0101000020E6100000EBC66CD505CC2340C36FCE7303E74840","0103000020E61000000100000006000000562EF7D274CB2340255E4385FAE64840847D64022BCC23402893DF4D1CE748409DC35F3789CC2340C6923EAF11E74840C1D86FBA65CC2340B7C9839B00E74840B2AEFCE3D3CB2340A964586FEAE64840562EF7D274CB2340255E4385FAE64840","110000","substation","NA","w104294784","http://www.osm.org/way/104294784","NA","Umspannwerk Dürrbachau","NA","NA","no","2","26128"
"496","10.8871547382114","48.2833001744662","0101000020E6100000F137562539C6254045241C2E43244840","0103000020E6100000010000000500000007B4505501C625407CDB07323E2448406DBAB8CF18C62540523C6B2D4C244840CF1EAB6070C62540269986474824484037528BF559C62540359683243A24484007B4505501C625407CDB07323E244840","110000","substation","NA","w104515310","http://www.osm.org/way/104515310","NA","Umspannwerk Königsbrunn","NA","LEW","no","2","26129"
"1017","6.2256313382449","50.7893182844098","0101000020E6100000B9DBCAE60BE7184065D6AC6108654940","0103000020E61000000100000005000000F9ECAC842EE618404F1E005200654940B2517725FCE61840F7F6E6EA1A654940780E339DEBE718407BD29204116549406333597F16E7184084137968F5644940F9ECAC842EE618404F1E005200654940","110000","substation","NA","w104717261","http://www.osm.org/way/104717261","NA","Station Velau","NA","NA","no","2","26130"
"1018","6.24460634215553","50.746982251358","0101000020E610000008CFBF157AFA184034234A1D9D5F4940","0103000020E610000001000000080000005C308399B7F9184093ED795E9A5F4940C06C1F2455FA184097C72A49A75F494089D27E6598FA18403212AD8BAC5F494027F75BEFEAFA1840FC6DB228A65F494073D1B50C3DFB184058324BCE9F5F4940E8B77D93AAFA18408FDF23F8935F4940452FBA405CFA18404A290EA18D5F49405C308399B7F9184093ED795E9A5F4940","110000","substation","NA","w104720467","http://www.osm.org/way/104720467","NA","NA","NA","NA","no","2","26131"
"1843","7.20605284069227","53.3413192225384","0101000020E6100000BA151084FFD21C403E262959B0AB4A40","0103000020E61000000100000020000000CF8E8051DDD01C40D76A0550C9AB4A4010970ADBE6D01C404764D243D2AB4A407E5A2991EDD01C40451FFE89D4AB4A4045307E69F9D01C400C98626BD6AB4A4029D817B412D11C40C9AE3A20D9AB4A405B664EA230D11C4075B42EA7DBAB4A40B64B33F44FD11C40DD5F5647DDAB4A40A98E556E74D11C4092827FCCDEAB4A40E65E5EF59CD11C40AA756DFEDFAB4A40B7C4F1EEC5D11C40648BA0D8E0AB4A40CE53852CF7D11C40D249A0B4E1AB4A40804B933222D21C40EBC1E52FE2AB4A40AF19DAE82AD31C40E6164D78E5AB4A406B917D5DF0D41C40A5B1228CE1AB4A408F4EF70B7DD41C407A8B38D98EAB4A4009F13B3036D41C4078BE264A8FAB4A408787641829D41C406ED5F27C88AB4A407FE0D9884AD41C4047E5FE3886AB4A40286AF1552FD41C40EE813DC972AB4A40B89F49C0DCD21C4069B1D57775AB4A40AAF0E1D61BD21C40ED30BCB776AB4A40303ACB66A6D11C4051E0D2667EAB4A4087FE53DAB9D11C402A0A2A968BAB4A403D03D29641D11C400CDC46718CAB4A405DEB4F2359D11C40E3C1C9EF9FAB4A406C4E64BE7CD11C402CC6D9AB9FAB4A405B2DBA4B98D11C4019774C0FB3AB4A40E9B721FA96D11C40A4BBB5CCB4AB4A40DEADDDD166D11C40A86369BDB5AB4A4085B2E6AF29D11C40A35065C6BCAB4A404DE1F11E36D11C40D6575429C9AB4A40CF8E8051DDD01C40D76A0550C9AB4A40","220000;110000","substation","transmission","w104878489","http://www.osm.org/way/104878489","NA","Umspannwerk Kraftwerk Emden","EMDE","NA","no","1","26135"
"1844","7.15747497877549","53.3521304620453","0101000020E6100000B51DEF1E41A11C407234699C12AD4A40","0103000020E610000001000000050000004D90F86D0BA11C409AB6DBFD11AD4A40220CDF5D31A11C4010BBC97D16AD4A403FC7E4CF76A11C402925F73A13AD4A406A4BFEDF50A11C406F7008BB0EAD4A404D90F86D0BA11C409AB6DBFD11AD4A40","110000","substation","transmission","w104878498","http://www.osm.org/way/104878498","50","VW/Mitte","VWEM","NA","no","1","26136"
"1845","7.15518684415385","53.3500559801599","0101000020E61000000FA4D14CE99E1C402C4765A2CEAC4A40","0103000020E61000000100000008000000CE01EA72919E1C4022F08B2CCFAC4A40471DE023C79E1C4078EE3A9CD5AC4A401634B31A479F1C4028F77EAACFAC4A4042540DAC119F1C403D1B5A43C9AC4A40BF38C966039F1C400E06AD8DC7AC4A40BDCA06E6A29E1C407186110ACCAC4A405F5FF3E2B09E1C40625332B7CDAC4A40CE01EA72919E1C4022F08B2CCFAC4A40","110000","substation","transmission","w104878501","http://www.osm.org/way/104878501","50","VW/West","VWEW","NA","no","1","26137"
"1924","6.91312759934044","49.294911489642","0101000020E6100000FEF7E0EB0AA71B400D9DE1A8BFA54840","0103000020E61000000100000007000000FE551A9E34A61B40E66CBB05B6A548403646F7D0ECA61B40800DC79CC5A5484029B451E181A71B4048D737BBD0A548401FEB571FE0A71B40D0050723C8A5484055D4AB724CA71B401AD68E5BBDA548403B0FCA48A2A61B40000568AFAEA54840FE551A9E34A61B40E66CBB05B6A54840","110000","substation","NA","w104907160","http://www.osm.org/way/104907160","NA","UA Köllerbach","NA","Energis","no","2","26138"
"1652","8.46082745672431","53.4890940026173","0101000020E6100000A2758F93F1EB20409AF4DCA19ABE4A40","0103000020E61000000100000005000000B07313E0B5EB2040183325819EBE4A401CD2387909EC2040BDC7C7D2A3BE4A4096622CF92CEC2040A935D67E96BE4A40B06DF853D9EB2040E2D07B9B91BE4A40B07313E0B5EB2040183325819EBE4A40","110000","substation","distribution","w104930624","http://www.osm.org/way/104930624","50","Nordenham","BA","EON_Netz","no","2","26139"
"3430","8.36691351337116","47.6631399592652","0101000020E61000007BC78816DCBB204081DB2AC5E1D44740","0103000020E6100000010000000500000003E79534A5BB2040DB893E69DFD44740D16D5154F4BB2040A56AD640EAD4474048C1BB9911BC2040E005A600E4D44740248C9644C6BB2040267F8B6CD9D4474003E79534A5BB2040DB893E69DFD44740","110000","station","NA","w105019729","http://www.osm.org/way/105019729","NA","NA","NA","NA","no","2","28196"
"3431","8.45659410811175","48.3335550696386","0101000020E6100000C1C5F3B3C6E920409EC1B9EEB12A4840","0103000020E610000001000000050000008BEB115D81E920409F8C0E6BAA2A484001458AC081E920408731FF8BB92A48409CBCDB0A0CEA20409969F271B92A4840C40867AA0BEA2040AD330252AA2A48408BEB115D81E920409F8C0E6BAA2A4840","110000","substation","distribution","w105577012","http://www.osm.org/way/105577012","50","NA","NA","EnBW","no","1","26140"
"2972","10.2034630787851","52.2435659275242","0101000020E610000097A60A502C6824406D91162B2D1F4A40","0103000020E61000000100000005000000684ECB8DD567244095803EB0251F4A40021BF866E5672440E0402AF9361F4A401C55CAF183682440D5AB2326341F4A40D1EE407375682440094373D5231F4A40684ECB8DD567244095803EB0251F4A40","110000","substation","distribution","w105693872","http://www.osm.org/way/105693872","50","Gardenstedt","NA","EON_Netz","no","2","26141"
"1462","9.23209309832209","49.7150859670385","0101000020E610000064D715E8D47622401D21DDEF87DB4840","0103000020E61000000100000006000000B65DD6CA78762240C3BEDDCE93DB48409B52FD01D376224024F6C7D49ADB4840F8F952332E772240217D6D077BDB484087587C65FE762240919EF89275DB4840E2336B23C67622402825F3937ADB4840B65DD6CA78762240C3BEDDCE93DB4840","110000","station","NA","w105802359","http://www.osm.org/way/105802359","NA","Umspannwerk Großheubach","NA","E.ON Netz GmbH","no","2","26143"
"2079","8.07618302552428","51.4058734593909","0101000020E61000003246267601272040013359A9F3B34940","0103000020E6100000010000001E000000582A8B6A20252040B7FD2C9C02B44940D14A7CE581252040C8D37B2408B44940AA1918BCBE252040F94E789A08B4494048666528BE252040B3A8C9F609B44940EB48FFD3BD252040F569419F0BB449407C89AEB738262040E861D9030CB449406B4087F4AD262040A73858C00CB449405640EBCBFC2620408FAABA760DB44940CC8217C13B2720401D7B2D210DB44940E506AF84572720409EFFBB080DB4494009832C5E142820404F30DCC905B4494045DF57D8FF272040319FB7E6E8B34940FE83FE8BEC2720400EECEBB0E2B349405CE4FB38D6272040CE4C8E50E2B349403E4410CFD327204062A79341DBB3494006E2E3A4FE2720405D6FB9F6D7B3494069A6C71AE427204018B82618D1B3494099E65DC809282040DFCDAA38CFB3494075E88C45F5272040A0E0559BBEB34940C6F593E5E8272040B570D5E0C0B34940DEE41808A82720405F4BD3A6CBB34940462A4A41272720404CF3C144D8B349405716EDD32F262040CC41B456F1B34940E163CB472826204051E44947F4B349402D9300F4FF252040D175BC07F6B34940B346C48E762520406C806210FCB34940C3514FC3432520400C6BCBF0FDB34940B4F9507E282520406DA53558FEB34940EAA3E88026252040BE90DF87FFB34940582A8B6A20252040B7FD2C9C02B44940","110000","station","NA","w105892828","http://www.osm.org/way/105892828","NA","NA","NA","RWE","no","2","27958"
"2973","10.3529979140077","52.0416896274996","0101000020E61000005F708024BCB42440BB58F11556054A40","0103000020E61000000100000008000000AAFF69AF70B4244050AF3F045E054A4086580F3FFBB424401A1E2BD960054A40830A629009B524404F9622434F054A40BAEC7A95E8B42440C44B589B4E054A40859083D3E2B4244039D9C07C4E054A4030148D82E4B42440A25437134D054A40D8D02A887EB424402273F00D4B054A40AAFF69AF70B4244050AF3F045E054A40","110000","substation","NA","w106057296","http://www.osm.org/way/106057296","50","NA","NA","NA","no","1","26144"
"2974","10.3487907720518","51.9440340450392","0101000020E6100000CA373EB494B2244083E08A1BD6F84940","0103000020E6100000010000000500000080B4B04063B22440B349778FD0F84940CE62D94F80B22440D103B5FEDEF84940001D5B28C6B22440896C11A7DBF84940B06E3219A9B224407661BF38CDF8494080B4B04063B22440B349778FD0F84940","110000","substation","NA","w106057297","http://www.osm.org/way/106057297","50","NA","NA","NA","no","1","26145"
"224","7.00877914333395","51.1742549127459","0101000020E61000005B065666FD081C4095B427FC4D964940","0103000020E61000000100000018000000AA275BE2B6061C400935132455964940E839C12325071C401E6B74965D964940C97A21CD29081C4029FC1C1A63964940580E5F4DCF081C4085BC6F6B64964940F0C33FB81D091C40D649359A64964940EB06A35821091C40B758C2DC63964940CFF1D3FB23091C4008ACF8D762964940CA2801846E091C40431AA2F8639649407FDD910DA3091C4059655F3F62964940FDAA0EC8CC091C40F972A3D15F964940597AD4DBD4091C40C4C3ADDA60964940CA481656DD091C40B88D79F0619649403858885A810A1C403D766E3C5996494031DD48B5CA0A1C40CD61A68E52964940AEF0AFA0F6091C403FCE7ED94096494031DD48B5CA0A1C408C8F0FF03196494038F4BB6D780A1C4047AC741D2C9649402BDF61EF3F0A1C403884436F2D964940A3C41622F6091C40542EDD2C30964940A882D343A3091C404E7FD4C73096494021B635254B091C4097A21DA7359649404EE3F2FE78081C40F7216EE945964940F042D81BAB071C40E0B5075C43964940AA275BE2B6061C400935132455964940","380000;110000","substation","transmission","w106096507","http://www.osm.org/way/106096507","50","Station Ohligs","NA","Amprion","no","2","26146"
"1925","6.75741026840458","49.3100826401519","0101000020E610000020CFB18E96071B403D41B7C9B0A74840","0103000020E6100000010000000500000011C86D2217071B40CC82A2ACBAA74840099BC14F5F071B40FDA6F1AEBEA748400E6C30FB17081B40CCCE4177A7A7484064C2035CC4071B401957E83DA3A7484011C86D2217071B40CC82A2ACBAA74840","110000","substation","NA","w106152110","http://www.osm.org/way/106152110","NA","NA","NA","VSE","no","2","26148"
"2027","7.72438343084969","50.1810582621403","0101000020E6100000010E25C5C4E51E401A48C9EA2C174940","0103000020E6100000010000000D000000EC2E3EB0B6E41E40601A59F23317494079274E0323E51E4033EAC74636174940BDDDC4B16AE61E40635C1A513D174940852CE5F2E5E61E4001F77E5124174940D3185CFF01E51E40B13899861E174940ED220898FDE41E40ECE0D5CB21174940D766161CEDE41E40F2D9521122174940B8CC2B62D4E41E401FE3B4FF221749406882C2D1C6E41E4013917D122B174940C2AA24A0DCE41E4017C9476B2B17494006653533DAE41E4063E640EF2C1749401AEAB800C1E41E405B8448A92C174940EC2E3EB0B6E41E40601A59F233174940","110000","substation","NA","w106201510","http://www.osm.org/way/106201510","NA","Umspannwerk ""Auf der Brunke""","NA","NA","no","2","26149"
"2028","7.44197456075134","50.117779033981","0101000020E6100000285DB0FA94C41D40268D2562130F4940","0103000020E61000000100000006000000F23C7198DCC31D40E757B4AF130F4940309C575892C41D40B691C529220F494037D19F5E4DC51D40FB879914130F4940BD26B29897C41D40152F7F9A040F49408F2AEDE1FEC31D4040C5D3EB100F4940F23C7198DCC31D40E757B4AF130F4940","110000","substation","NA","w106201518","http://www.osm.org/way/106201518","NA","NA","NA","NA","no","2","26150"
"2975","9.93370568983772","51.8655384255476","0101000020E61000005CE213AC0EDE234048948FF6C9EE4940","0103000020E61000000100000008000000955B5C7FABDD234053542ECFDDEE4940FE2F785FB1DD234018647D79DEEE4940FEB34CB02FDE2340BC1070C9ECEE49408001EAFD48DE2340A1C6480FE6EE4940C6DC3C935FDE234037901875CDEE4940BA9F72327ADE2340E896906FB0EE4940B64EFDCFC4DD2340435A8465ADEE4940955B5C7FABDD234053542ECFDDEE4940","110000","substation","distribution","w106276461","http://www.osm.org/way/106276461","50","NA","NA","EON_Netz","no","1","26151"
"2976","10.2124597201009","51.7572390094543","0101000020E6100000F3193B85C76C2440476E3635EDE04940","0103000020E61000000100000006000000C98E9D1C8C6C244022DC6A45EFE049402205A02B9A6C2440A14F3295F5E04940E5387F1AE66C2440A381977FF9E049403367A172066D2440C69BBB42E5E049404ADC3A6AA56C2440D97F50FFE1E04940C98E9D1C8C6C244022DC6A45EFE04940","110000","substation","distribution","w106278086","http://www.osm.org/way/106278086","50","Katzenstein","KATZ","Harz Energie","no","1","26152"
"1463","8.94766248012483","49.9714159174311","0101000020E610000096903F0434E521401B17565B57FC4840","0103000020E6100000010000000700000038749C35ACE421406BF132A85DFC4840F747706377E52140C2E29D6B62FC4840D600144689E521405DFC177550FC48409EFDB83E91E521404C0E84414DFC48400896858234E52140049F13264BFC484062A8C81233E521408054D61D4BFC484038749C35ACE421406BF132A85DFC4840","110000","substation","NA","w106334135","http://www.osm.org/way/106334135","NA","NA","NA","NA","no","2","26154"
"2220","7.17075246787244","51.5025355288681","0101000020E6100000CCE424BCD9AE1C408AC88E1553C04940","0103000020E610000001000000050000005792CFC64DAE1C40050117CD52C0494097E6AC9EF4AE1C4019C661C65DC04940A33D7EB365AF1C40FBDD085E53C04940289E99D5BEAE1C40B515B96448C049405792CFC64DAE1C40050117CD52C04940","110000","station","NA","w106446798","http://www.osm.org/way/106446798","NA","Umspannanlage Berthastraße","NA","Stadtwerke Bochum","no","2","26155"
"3432","7.87809964957103","48.5366744238634","0101000020E61000008425F68D2C831F40E78B5DBFB1444840","0103000020E610000001000000090000007D82DCB970821F40074DF65FAC44484097979EA874821F40812ADB56B044484092CDAB6E0E831F404D0A6021C2444840729F3643FB831F4048D05F01B54448401D346466E8831F404C2C1CBEB14448407952EA7C99831F40C8DF203CA94448400A9B01DF4B831F40AFA7A867A54448403F3588C115831F40C7A08CC7A24448407D82DCB970821F40074DF65FAC444840","110000","substation","NA","w10645256","http://www.osm.org/way/10645256","NA","NA","NA","NA","no","2","23652"
"1926","7.1445651626536","49.3346421180287","0101000020E6100000D4F3D6E308941C400E668C8DD5AA4840","0103000020E610000001000000090000003237362465931C4059E4D054CBAA4840A5F82E32FD931C40A12AA70CD7AA48405B553655DB931C40F50E11F6D9AA48401057475D57941C40EDC8F085E3AA4840203F5D79A3941C407B7103F9DCAA484093C14BA50E941C4015330681D1AA48403DD064F31B941C40A102605BD0AA4840663F65AB9C931C403FF09D8CC6AA48403237362465931C4059E4D054CBAA4840","110000","substation","NA","w106456206","http://www.osm.org/way/106456206","NA","NA","NA","NA","no","2","26156"
"1927","7.28208546760325","49.7220623215525","0101000020E6100000A0214803DB201D40F95EC4896CDC4840","0103000020E610000001000000060000004735389321201D408041B07761DC48402A6B8F5417211D403986228E7EDC4840E7144BAE22211D40CBBDE89F7DDC48402E534A6E91211D403BB0967075DC4840310831BE97201D40E9CB192C5BDC48404735389321201D408041B07761DC4840","110000","substation","NA","w106467575","http://www.osm.org/way/106467575","NA","Umspannwerk Algenrodt","NA","OIE","no","2","26157"
"1928","7.33924696874792","49.7654647694128","0101000020E61000006A28B08E635B1D40196FE3BFFAE14840","0103000020E61000000100000005000000D58A313BF65A1D4001AF49CFF2E14840C83120A2235B1D4097B7AB9B05E24840FD0BD128CB5B1D404629051F03E2484062770B76A95B1D404FE9FAE9EFE14840D58A313BF65A1D4001AF49CFF2E14840","110000","station","NA","w106467577","http://www.osm.org/way/106467577","NA","NA","NA","NA","no","2","26158"
"2029","7.70473558362552","49.8095739612891","0101000020E61000000AFF6F34A6D11E400BB79B1EA0E74840","0103000020E6100000010000000B000000AC5A272DCFD01E40DE13C5C69DE74840B0D30C7231D11E407CEDC1F4A5E74840E4FB5D39D1D11E404F1C79FEACE74840B13F8F6E30D21E401FB67401AFE74840365BD3B33ED21E40FBB133CBADE74840D480D0FF41D21E408724F85EACE7484073583A7946D21E4053610DC4AAE7484088E7CDB677D21E40689569E2A9E748402419E73E41D21E40FE88A1A59BE748403BA1F19C26D11E40E783BF0D90E74840AC5A272DCFD01E40DE13C5C69DE74840","110000","station","NA","w106467583","http://www.osm.org/way/106467583","NA","NA","NA","NA","no","2","26159"
"2221","7.11566564109858","51.5787049735177","0101000020E61000003528C70D71761C4040A52B0113CA4940","0103000020E610000001000000080000000811FBD0E1751C40475BA19E10CA4940028A92816B761C40E63021371CCA4940844C203079761C40E806AF5D1DCA49401D50A1DBBF761C409A856AD519CA49401523F50808771C40837F61BD15CA4940577939AFFC761C40E49189DD14CA494030D6446B57761C407ABC152408CA49400811FBD0E1751C40475BA19E10CA4940","110000","substation","NA","w106498952","http://www.osm.org/way/106498952","NA","Station Resse","NA","RWE","no","2","26161"
